Date, Open, High, Low, Close
09/28/23,33519.44,33777.9,33473.5,33666.34
09/29/23,33882.61,33893.68,33407.45,33507.5
10/02/23,33455.5,33511.91,33219.56,33433.35
10/03/23,33318.84,33398.54,32916.2,33002.38
10/04/23,33034.18,33156.45,32873.23,33129.55
10/05/23,33099.23,33174.38,32941.56,33119.57
10/06/23,33040.7,33557.69,32846.94,33407.58
10/09/23,33259.84,33631.81,33253.69,33604.65
10/10/23,33683.41,33898.22,33604.32,33739.3
10/11/23,33822.2,33882.55,33612.25,33804.87
10/12/23,33845.65,33863.8,33455.6,33631.14
10/13/23,33733.34,33957.72,33551.58,33670.29
10/16/23,33832.42,34088.98,33832.42,33984.54
10/17/23,33869.84,34147.63,33854.7,33997.65
10/18/23,33960.25,33991.51,33598.64,33665.08
10/19/23,33669.52,33852.39,33368.58,33414.17
10/20/23,33365.27,33425.77,33118.12,33127.28
10/23/23,32993.02,33234.85,32892.19,32936.41
10/24/23,33089.64,33272.19,32988.43,33141.38
10/25/23,33203.53,33267.91,32989.72,33035.93
10/26/23,33017.17,33105.03,32743.99,32784.3
10/27/23,32782.4,32787.56,32327.2,32417.59
10/30/23,32537.54,33002.97,32537.54,32928.96
10/31/23,33029.11,33070.28,32787.12,33052.87
11/01/23,33081.87,33337.15,33010.85,33274.58
11/02/23,33457.82,33852.96,33450.03,33839.08
11/03/23,33988.83,34163.63,33946.6,34061.32
11/06/23,34092.61,34167.26,33989.72,34095.86
11/07/23,34075.65,34206.98,34026.72,34152.6
11/08/23,34185.92,34252.75,33996.2,34112.27
11/09/23,34163.71,34167.54,33859.77,33891.94
11/10/23,34020.82,34310.36,33905.62,34283.1
11/13/23,34259.25,34405.84,34205.81,34337.87
11/14/23,34581.2,34931.01,34581.2,34827.7
11/15/23,34906.72,35051.1,34868.48,34991.21
11/16/23,34868.03,35022.46,34818.03,34945.47
11/17/23,34964.82,35028.22,34882.82,34947.28
11/20/23,34932.49,35227.48,34907.98,35151.04
11/21/23,35104.84,35118.04,35038.44,35088.29
11/22/23,35189.33,35315.2,35155.8,35273.03
11/24/23,35299.9,35399.44,35299.9,35390.15
11/27/23,35376.44,35410.37,35280.57,35333.47
11/28/23,35332.13,35518.67,35307.73,35416.98
11/29/23,35436.8,35579.13,35405.89,35430.42
11/30/23,35596.57,35970.7,35592.22,35950.89
12/01/23,35914.45,36264.85,35914.45,36245.5
12/04/23,36089.38,36238.18,36029.69,36204.44
12/05/23,36135.65,36164.68,36010.85,36124.56
12/06/23,36183.73,36292.58,36024.25,36054.43
12/07/23,36124.17,36164.17,36021.95,36117.38
12/08/23,36084.82,36296.2,36061.64,36247.87
12/11/23,36254.33,36416.18,36231.19,36404.93
12/12/23,36442.1,36596.11,36373.22,36577.94
12/13/23,36601.8,37094.85,36523.59,37090.24
12/14/23,37115.63,37287.5,37051.52,37248.35
12/15/23,37194.5,37347.6,37092.02,37305.16
12/18/23,37330.14,37393.45,37284.85,37306.02
12/19/23,37311.82,37562.83,37311.82,37557.92
12/20/23,37520.13,37641.3,37073.04,37082.0
12/21/23,37225.32,37418.76,37127.05,37404.35
12/22/23,37349.27,37534.52,37268.88,37385.97
12/26/23,37405.9,37617.99,37371.83,37545.33
12/27/23,37518.62,37683.7,37488.6,37656.52
12/28/23,37661.52,37778.85,37650.98,37710.1
12/29/23,37701.63,37759.43,37538.8,37689.54
01/02/24,37566.22,37790.08,37495.91,37715.04
01/03/24,37629.23,37629.23,37401.85,37430.19
01/04/24,37425.28,37716.41,37425.28,37440.34
01/05/24,37455.46,37623.62,37323.82,37466.11
01/08/24,37327.37,37692.92,37249.24,37683.01
01/09/24,37523.55,37552.38,37373.3,37525.16
01/10/24,37552.91,37740.77,37524.4,37695.73
01/11/24,37747.14,37801.9,37424.28,37711.02
01/12/24,37818.05,37825.27,37470.19,37592.98
01/16/24,37493.54,37543.18,37201.39,37361.12
01/17/24,37281.86,37371.66,37132.89,37266.67
01/18/24,37300.81,37522.29,37122.95,37468.61
01/19/24,37572.5,37933.73,37451.71,37863.8
01/22/24,37919.55,38109.2,37911.61,38001.81
01/23/24,37959.79,37980.73,37804.99,37905.45
01/24/24,37975.37,38064.22,37795.71,37806.39
01/25/24,37862.57,38057.53,37796.47,38049.13
01/26/24,38006.68,38215.31,37997.77,38109.43
01/29/24,38115.83,38343.93,38061.17,38333.45
01/30/24,38298.23,38497.39,38257.8,38467.31
01/31/24,38426.78,38588.86,38139.66,38150.3
02/01/24,38175.34,38522.5,38106.84,38519.84
02/02/24,38448.1,38783.62,38336.57,38654.42
02/05/24,38546.77,38633.88,38220.4,38380.12
02/06/24,38392.9,38545.28,38350.46,38521.36
02/07/24,38613.89,38748.11,38571.01,38677.36
02/08/24,38702.11,38755.68,38544.36,38726.33
02/09/24,38731.97,38734.28,38567.9,38671.69
02/12/24,38656.76,38927.08,38628.92,38797.38
02/13/24,38699.17,38699.17,38039.86,38272.75
02/14/24,38372.67,38442.56,38194.62,38424.27
02/15/24,38397.94,38781.89,38397.94,38773.12
02/16/24,38751.71,38825.03,38583.24,38627.99
02/20/24,38576.26,38663.09,38460.2,38563.8
02/21/24,38483.66,38618.03,38338.58,38612.24
02/22/24,38845.19,39149.61,38802.07,39069.11
02/23/24,39127.97,39282.28,39094.36,39131.53
02/26/24,39144.79,39245.89,39025.8,39069.23
02/27/24,39087.9,39087.9,38881.9,38972.41
02/28/24,38938.08,38956.46,38741.68,38949.02
02/29/24,39013.75,39074.13,38809.28,38996.39
03/01/24,38989.51,39120.36,38850.5,39087.38
03/04/24,38968.77,39087.86,38913.3,38989.83
03/05/24,38906.98,38906.98,38457.83,38585.19
03/06/24,38721.15,38858.13,38570.8,38661.05
03/07/24,38784.3,38910.35,38730.13,38791.35
03/08/24,38776.8,38971.15,38705.03,38722.69
03/11/24,38667.21,38794.76,38483.25,38769.66
03/12/24,38883.32,39071.56,38711.39,39005.49
03/13/24,39054.58,39201.94,38937.92,39043.32
03/14/24,39122.39,39160.25,38704.36,38905.66
03/15/24,38809.65,38928.13,38618.2,38714.77
03/18/24,38826.93,38898.41,38760.79,38790.43
03/19/24,38819.61,39122.71,38761.28,39110.76
03/20/24,39072.05,39529.13,38988.65,39512.13
03/21/24,39661.03,39889.05,39589.23,39781.37
03/22/24,39774.06,39824.76,39469.53,39475.9
03/25/24,39410.54,39430.17,39296.03,39313.64
03/26/24,39338.32,39439.44,39277.19,39282.33
03/27/24,39461.98,39769.41,39461.98,39760.08
03/28/24,39763.74,39868.59,39717.25,39807.37
04/01/24,39807.93,39815.0,39491.22,39566.85
04/02/24,39256.27,39256.27,39051.7,39170.24
04/03/24,39139.59,39305.76,39017.13,39127.14
04/04/24,39343.6,39421.35,38559.42,38596.98
04/05/24,38664.98,39040.17,38602.18,38904.04
04/08/24,38916.42,39013.2,38857.7,38892.8
04/09/24,38983.66,38992.89,38572.09,38883.67
04/10/24,38662.28,38662.28,38304.66,38461.51
04/11/24,38523.26,38598.98,38197.28,38459.08
04/12/24,38319.14,38319.14,37877.3,37983.24
04/15/24,38075.38,38386.81,37657.79,37735.11
04/16/24,37992.22,37992.22,37713.7,37798.97
04/17/24,37949.67,38036.7,37611.56,37753.31
04/18/24,37847.21,38083.76,37681.52,37775.38
04/19/24,37801.98,38102.57,37781.61,37986.4
04/22/24,38116.89,38447.16,37985.07,38239.98
04/23/24,38356.07,38561.5,38297.72,38503.69
04/24/24,38552.79,38552.79,38310.55,38460.92
04/25/24,38052.09,38157.22,37754.38,38085.8
04/26/24,38114.7,38337.64,38065.05,38239.66
04/29/24,38282.16,38406.2,38215.47,38386.09
04/30/24,38337.4,38337.4,37810.12,37815.92
05/01/24,37845.56,38349.2,37780.54,37903.29
05/02/24,38075.65,38295.29,37895.66,38225.66
05/03/24,38709.36,38808.52,38518.28,38675.68
05/06/24,38762.43,38886.47,38689.38,38852.27
05/07/24,38858.94,38977.61,38840.4,38884.26
05/08/24,38818.9,39094.74,38814.99,39056.39
05/09/24,39064.27,39413.66,38988.85,39387.76
05/10/24,39466.52,39579.88,39406.26,39512.84
05/13/24,39591.28,39647.39,39403.05,39431.51
05/14/24,39466.76,39616.41,39371.92,39558.11
05/15/24,39615.1,39935.04,39615.1,39908.0
05/16/24,39912.34,40051.05,39864.68,39869.38
05/17/24,39911.72,40010.88,39858.86,40003.59
05/20/24,39989.76,40077.4,39787.09,39806.77
05/21/24,39804.4,39905.8,39778.73,39872.99
05/22/24,39863.33,39890.91,39559.09,39671.04
05/23/24,39694.95,39694.95,39025.51,39065.26
05/24/24,39089.23,39220.31,39020.29,39069.59
05/28/24,39028.99,39028.99,38706.14,38852.86
05/29/24,38716.28,38716.28,38413.67,38441.54
05/30/24,38368.35,38493.6,38000.96,38111.48
05/31/24,38140.26,38719.43,38092.27,38686.32
06/03/24,38709.99,38735.61,38247.22,38571.03
06/04/24,38518.86,38786.62,38397.82,38711.29
06/05/24,38774.82,38844.32,38548.77,38807.33
06/06/24,38825.4,39004.16,38735.99,38886.17
06/07/24,38861.24,39105.23,38751.85,38798.99
06/10/24,38784.9,38877.86,38665.45,38868.04
06/11/24,38795.71,38795.71,38446.24,38747.42
06/12/24,38950.65,39120.26,38621.45,38712.21
06/13/24,38677.12,38712.21,38407.7,38647.1
06/14/24,38528.39,38595.24,38305.85,38589.16
06/17/24,38565.18,38839.88,38431.95,38778.1
06/18/24,38779.12,38936.93,38727.67,38834.86
06/20/24,38804.73,39232.5,38778.46,39134.76
06/21/24,39208.51,39257.18,39061.67,39150.33
06/24/24,39184.49,39571.23,39184.49,39411.21
06/25/24,39398.79,39423.26,38997.23,39112.16
06/26/24,39063.15,39183.74,38908.99,39127.8
06/27/24,39107.1,39250.69,39026.75,39164.06
06/28/24,39092.39,39443.6,38937.15,39118.86
07/01/24,39186.2,39438.36,39037.94,39169.52
07/02/24,39108.25,39340.49,39085.69,39331.85
07/03/24,39358.95,39411.17,39230.86,39308.0
07/05/24,39313.4,39399.62,39168.7,39375.87
07/08/24,39391.98,39654.96,39278.43,39344.79
07/09/24,39357.37,39492.28,39146.6,39291.97
07/10/24,39272.45,39736.2,39256.72,39721.36
07/11/24,39695.18,39875.6,39623.12,39753.75
07/12/24,39783.28,40257.24,39783.28,40000.9
07/15/24,40138.4,40351.1,40136.1,40211.72
07/16/24,40263.78,40988.81,40263.78,40954.48
07/17/24,40862.57,41221.98,40849.71,41198.08
07/18/24,41156.56,41376.0,40597.5,40665.02
07/19/24,40592.35,40626.16,40203.27,40287.53
07/22/24,40414.49,40472.53,40222.77,40415.44
07/23/24,40443.73,40527.89,40319.7,40358.09
07/24/24,40210.63,40258.44,39807.45,39853.87
07/25/24,39828.63,40438.82,39817.5,39935.07
07/26/24,40140.86,40753.83,40140.86,40589.34
07/29/24,40665.71,40682.49,40388.83,40539.93
07/30/24,40622.13,40866.25,40529.1,40743.33
07/31/24,40768.88,41198.63,40655.89,40842.79
08/01/24,40916.96,41096.66,40098.57,40347.97
08/02/24,40075.33,40075.33,39358.68,39737.26
08/05/24,39056.19,39056.19,38499.27,38703.27
08/06/24,38736.22,39449.53,38638.3,38997.66
08/07/24,39230.09,39477.96,38731.51,38763.45
08/08/24,38940.38,39508.4,38922.79,39446.49
08/09/24,39408.06,39628.66,39230.43,39497.54
08/12/24,39556.01,39587.06,39251.72,39357.01
08/13/24,39445.27,39792.8,39392.41,39765.64
08/14/24,39800.59,40068.75,39737.2,40008.39
08/15/24,40295.74,40590.51,40295.74,40563.06
08/16/24,40528.86,40726.03,40453.58,40659.76
08/19/24,40670.83,40907.32,40670.83,40896.53
08/20/24,40874.52,40909.38,40756.65,40834.97
08/21/24,40881.03,40974.4,40738.43,40890.49
08/22/24,40932.23,41026.64,40584.47,40712.78
08/23/24,40879.12,41207.92,40842.96,41175.08
08/26/24,41200.84,41420.05,41140.23,41240.52
08/27/24,41186.28,41271.75,41109.42,41250.5
08/28/24,41250.17,41351.11,40842.29,41091.42
08/29/24,41345.5,41577.97,41086.81,41335.05
08/30/24,41366.16,41585.21,41145.85,41563.08
09/03/24,41489.67,41489.67,40778.09,40936.93
09/04/24,40872.06,41172.59,40840.89,40974.97
09/05/24,41056.33,41084.78,40519.08,40755.75
09/06/24,40756.81,41009.39,40297.33,40345.41
09/09/24,40555.11,41000.24,40518.06,40829.59
09/10/24,40916.5,40916.5,40417.48,40736.96
09/11/24,40638.76,40903.68,39993.07,40861.71
09/12/24,40862.11,41107.35,40665.53,41096.77
09/13/24,41153.7,41533.84,41128.7,41393.78
09/16/24,41435.17,41733.97,41435.17,41622.08
09/17/24,41723.78,41835.28,41470.69,41606.18
09/18/24,41628.91,41981.97,41449.0,41503.1
09/19/24,41972.56,42160.91,41832.09,42025.19
09/20/24,41959.43,42138.41,41865.95,42063.36
09/23/24,42060.4,42190.05,42012.22,42124.65
09/24/24,42234.99,42281.06,42056.82,42208.22
09/25/24,42236.09,42299.64,41859.73,41914.75
09/26/24,42113.42,42224.15,42036.28,42175.11
09/27/24,42227.95,42628.32,42227.95,42313.0
09/30/24,42289.75,42347.66,41929.07,42330.15
10/01/24,42262.97,42322.36,41945.63,42156.97
10/02/24,42125.14,42259.52,41968.79,42196.52
10/03/24,42099.53,42125.84,41847.81,42011.59
10/04/24,42248.26,42361.38,41972.11,42352.75
10/07/24,42289.51,42293.64,41831.74,41954.24
10/08/24,42022.65,42128.56,41874.72,42080.37
10/09/24,42070.32,42562.01,41993.35,42512.0
10/10/24,42511.37,42511.37,42308.04,42454.12
10/11/24,42507.53,42899.75,42507.53,42863.86
10/14/24,42800.89,43139.0,42707.14,43065.22
10/15/24,43240.17,43277.78,42703.17,42740.42
10/16/24,42706.49,43100.84,42692.37,43077.7
10/17/24,43119.81,43289.76,43119.81,43239.05
10/18/24,43187.12,43325.09,43036.35,43275.91
10/21/24,43222.21,43310.87,42877.57,42931.6
10/22/24,42876.84,43041.05,42718.26,42924.89
10/23/24,42834.4,42834.4,42293.17,42514.95
10/24/24,42522.55,42522.55,42191.83,42374.36
10/25/24,42477.51,42594.64,42051.39,42114.4
10/28/24,42264.54,42476.46,42264.54,42387.57
10/29/24,42323.48,42491.86,42171.65,42233.05
10/30/24,42249.81,42457.92,42141.54,42141.54
10/31/24,41956.34,41991.91,41704.63,41763.46
11/01/24,41869.82,42326.31,41869.82,42052.19
11/04/24,42004.66,42035.87,41647.3,41794.6
11/05/24,41835.49,42258.84,41766.96,42221.88
11/06/24,42850.4,43778.78,42850.4,43729.93
11/07/24,43718.92,43823.1,43641.92,43729.34
11/08/24,43768.53,44157.29,43733.86,43988.99
11/11/24,44057.65,44486.7,44057.65,44293.13
11/12/24,44359.21,44405.73,43887.27,43910.98
11/13/24,43880.46,44141.33,43829.98,43958.19
11/14/24,44032.38,44080.78,43704.82,43750.86
11/15/24,43587.93,43647.53,43350.43,43444.99
11/18/24,43431.89,43505.66,43297.57,43389.6
11/19/24,43243.27,43380.97,42938.87,43268.94
11/20/24,43296.05,43465.77,43074.86,43408.47
11/21/24,43538.7,44020.31,43345.58,43870.35
11/22/24,43871.63,44323.95,43871.63,44296.51
11/25/24,44385.49,44815.67,44385.49,44736.57
11/26/24,44614.89,44903.01,44426.66,44860.31
11/27/24,44837.75,45003.06,44690.23,44722.06
11/29/24,44760.05,45071.29,44760.05,44910.65
12/02/24,44925.86,45001.66,44710.16,44782.0
12/03/24,44769.58,44914.68,44574.78,44705.53
12/04/24,44941.05,45073.63,44799.74,45014.04
12/05/24,45038.44,45059.94,44747.14,44765.71
12/06/24,44824.29,44923.74,44596.46,44642.52
12/09/24,44637.97,44728.51,44382.83,44401.93
12/10/24,44291.57,44470.84,44186.66,44247.83
12/11/24,44300.41,44376.18,44135.74,44148.56
12/12/24,44168.66,44208.6,43903.27,43914.12
12/13/24,43929.15,44054.23,43790.48,43828.06
12/16/24,43825.76,43951.58,43686.85,43717.48
12/17/24,43656.47,43656.47,43336.22,43449.9
12/18/24,43459.72,43688.97,42300.04,42326.87
12/19/24,42464.13,42787.85,42334.13,42342.24
12/20/24,42296.26,43216.03,42146.33,42840.26
12/23/24,42800.49,42957.79,42516.87,42906.95
12/24/24,42916.48,43297.65,42871.76,43297.03
12/26/24,43201.85,43373.98,43115.09,43325.8
12/27/24,43142.37,43238.85,42761.56,42992.21
12/30/24,42863.86,42863.86,42263.51,42573.73
12/31/24,42636.7,42779.69,42421.29,42544.22
01/02/25,42660.09,42905.09,42174.8,42392.27
01/03/25,42495.76,42782.76,42436.92,42732.13
01/06/25,42835.52,43115.31,42611.16,42706.56
01/07/25,42809.71,42931.54,42380.75,42528.36
01/08/25,42542.1,42656.22,42327.79,42635.2
01/10/25,42540.29,42540.29,41877.3,41938.45
01/13/25,41924.68,42319.6,41844.89,42297.12
01/14/25,42366.42,42544.57,42157.03,42518.28
01/15/25,42927.76,43323.49,42927.76,43221.55
01/16/25,43290.25,43294.81,43081.75,43153.13
01/17/25,43312.55,43653.25,43312.55,43487.83
01/21/25,43528.65,44050.13,43528.65,44025.81
01/22/25,44178.06,44208.34,44042.11,44156.73
01/23/25,44113.55,44565.26,44113.55,44565.07
01/24/25,44533.75,44545.52,44332.22,44424.25
01/27/25,44148.84,44727.85,44026.27,44713.58
01/28/25,44756.36,44976.35,44621.96,44850.35
01/29/25,44819.55,44962.58,44579.1,44713.52
01/30/25,44548.69,45008.75,44548.69,44882.13
01/31/25,45054.36,45054.36,44507.22,44544.66
02/03/25,44268.15,44594.54,43879.06,44421.91
02/04/25,44469.46,44597.71,44328.52,44556.04
02/05/25,44563.63,44886.88,44352.99,44873.28
02/06/25,44949.19,44966.63,44545.27,44747.63
02/07/25,44762.57,44857.11,44279.78,44303.4
02/10/25,44396.92,44622.19,44301.42,44470.41
02/11/25,44401.38,44640.6,44319.51,44593.65
02/12/25,44357.7,44467.21,44104.48,44368.56
02/13/25,44425.94,44768.26,44366.62,44711.43
02/14/25,44720.99,44769.05,44498.96,44546.08
02/18/25,44583.91,44602.02,44319.32,44556.34
02/19/25,44478.12,44636.19,44312.65,44627.59
02/20/25,44561.11,44561.11,43950.16,44176.65
02/21/25,43820.13,43959.73,43349.33,43428.02
02/24/25,43493.12,43699.15,43343.67,43461.21
02/25/25,43509.74,43767.74,43282.98,43621.16
02/26/25,43635.42,43866.5,43318.93,43433.12
02/27/25,43516.44,43884.19,43224.53,43239.5
02/28/25,43259.84,43873.55,43100.87,43840.91
03/03/25,43900.49,44033.78,42919.31,43191.24
03/04/25,43040.3,43084.0,42347.75,42520.99
03/05/25,42518.37,43135.92,42418.73,43006.59
03/06/25,42848.49,42970.49,42381.56,42579.08
03/07/25,42503.07,42898.68,42175.62,42801.72
03/10/25,42507.65,42541.36,41612.92,41911.71
03/11/25,41837.95,41868.27,41175.37,41433.48
03/12/25,41577.5,41721.36,41010.24,41350.93
03/13/25,41280.05,41360.12,40661.77,40813.57
03/14/25,41057.57,41528.11,40929.54,41488.19
03/17/25,41460.22,42013.1,41412.75,41841.63
03/18/25,41772.91,41787.25,41415.43,41581.31
03/19/25,41613.19,42178.41,41613.19,41964.63
03/20/25,41795.26,42250.29,41695.61,41953.32
03/21/25,41763.4,42011.4,41433.86,41985.35
03/24/25,42180.14,42638.85,42180.14,42583.32
03/25/25,42635.54,42696.61,42441.83,42587.5
03/26/25,42655.85,42821.83,42326.67,42454.79
03/27/25,42432.96,42523.84,42142.19,42299.7
03/28/25,42245.82,42258.15,41530.0,41583.9
03/31/25,41382.52,42147.38,41148.13,42001.76
04/01/25,41879.75,42140.66,41519.9,41989.96
04/02/25,41736.08,42382.27,41629.7,42225.32
04/03/25,40986.52,41173.62,40513.11,40545.93
04/04/25,40097.9,40097.9,38264.87,38314.86
04/07/25,37879.65,39207.02,36611.78,37965.6
04/08/25,38827.1,39426.6,37103.86,37645.59
04/09/25,37387.91,40778.7,37275.69,40608.45
04/10/25,39996.93,39996.93,38427.7,39593.66
04/11/25,39493.42,40404.27,39255.21,40212.71
04/14/25,40546.15,40778.29,40159.02,40524.79
04/15/25,40527.82,40791.18,40346.94,40368.96
04/16/25,40179.49,40416.8,39394.75,39669.39
04/17/25,39745.58,39745.58,38950.31,39142.23
04/21/25,38906.04,38906.04,37830.66,38170.41
04/22/25,38516.23,39272.03,38516.23,39186.98
04/23/25,39815.01,40376.11,39487.14,39606.57
04/24/25,39531.05,40157.91,39371.87,40093.4
04/25/25,40045.73,40137.31,39718.68,40113.5
04/28/25,40171.74,40414.18,39869.1,40227.59
04/29/25,40233.98,40630.49,40222.18,40527.62
04/30/25,40290.41,40777.16,39745.63,40669.36
05/01/25,40918.04,41099.52,40705.63,40752.96
05/02/25,40960.42,41386.19,40960.42,41317.43
05/05/25,41173.38,41445.91,41063.44,41218.83
05/06/25,41000.19,41164.33,40759.41,40829.0
05/07/25,40956.08,41266.91,40829.29,41113.97
05/08/25,41312.57,41773.22,41167.76,41368.45
05/09/25,41405.48,41512.43,41150.73,41249.38
05/12/25,41899.05,42418.05,41899.05,42410.1
05/13/25,42507.33,42507.33,42132.04,42140.43
05/14/25,42150.09,42254.75,41952.86,42051.06
05/15/25,41777.98,42351.42,41777.98,42322.75
05/16/25,42356.2,42663.68,42232.56,42654.74
05/19/25,42542.81,42842.04,42337.71,42792.07
05/20/25,42735.11,42800.04,42485.37,42677.24
05/21/25,42354.46,42439.27,41785.22,41860.44
05/22/25,41763.68,42090.42,41714.43,41859.09
05/23/25,41525.7,41788.61,41354.09,41603.07
05/27/25,41849.04,42350.66,41849.04,42343.65
05/28/25,42361.63,42448.72,42042.26,42098.7
05/29/25,42190.02,42266.0,41828.35,42215.73
05/30/25,42192.35,42376.08,41906.16,42270.07
06/02/25,42199.94,42317.0,41853.62,42305.48
06/03/25,42304.5,42568.38,42186.44,42519.64
06/04/25,42574.13,42645.0,42427.74,42427.74
06/05/25,42487.89,42601.45,42211.69,42319.74
06/06/25,42631.82,42924.56,42582.55,42762.87
06/09/25,42786.19,42893.09,42567.55,42761.76
06/10/25,42738.27,42925.94,42710.09,42866.87
06/11/25,42882.86,43115.69,42738.62,42865.77
06/12/25,42737.36,42970.4,42606.42,42967.62
06/13/25,42579.48,42602.48,42081.09,42197.79
06/16/25,42300.13,42707.73,42300.13,42515.09
